age,state,state.fips,origin,hiv,homeless.past.year,n,n.tx.comp.12mo,n.elig.tx.comp.12mo
25-44 years,Virginia,51,Foreign - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
25-44 years,Virginia,51,Foreign - Born,Positive,No,70,30,48
25-44 years,Virginia,51,Foreign - Born,Positive,Yes,6,1,5
25-44 years,Virginia,51,Foreign - Born,Not Reported,No,372,259,335
25-44 years,Virginia,51,Foreign - Born,Not Reported,Yes,6,2,3
25-44 years,Virginia,51,Foreign - Born,Not Reported,Not Reported,Suppressed,Not Applicable,Not Applicable
25-44 years,Virginia,51,Not Reported,Negative,No,Suppressed,Suppressed,Suppressed
25-44 years,Virginia,51,Not Reported,Positive,No,Suppressed,Not Applicable,Not Applicable
25-44 years,Virginia,51,Not Reported,Not Reported,No,6,4,4
25-44 years,Washington,53,US - Born,Negative,No,187,129,161
25-44 years,Washington,53,US - Born,Negative,Yes,85,55,72
25-44 years,Washington,53,US - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
25-44 years,Washington,53,US - Born,Positive,No,46,19,32
25-44 years,Washington,53,US - Born,Positive,Yes,25,19,24
25-44 years,Washington,53,US - Born,Not Reported,No,50,40,44
25-44 years,Washington,53,US - Born,Not Reported,Yes,23,16,19
25-44 years,Washington,53,US - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
25-44 years,Washington,53,Foreign - Born,Negative,No,733,491,579
25-44 years,Washington,53,Foreign - Born,Negative,Yes,28,14,24
25-44 years,Washington,53,Foreign - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
25-44 years,Washington,53,Foreign - Born,Positive,No,41,21,28
25-44 years,Washington,53,Foreign - Born,Positive,Yes,16,9,13
25-44 years,Washington,53,Foreign - Born,Positive,Not Reported,Suppressed,Suppressed,Suppressed
25-44 years,Washington,53,Foreign - Born,Not Reported,No,191,141,171
25-44 years,Washington,53,Foreign - Born,Not Reported,Yes,5,3,4
25-44 years,Washington,53,Foreign - Born,Not Reported,Not Reported,9,4,8
25-44 years,West Virginia,54,US - Born,Negative,No,41,22,36
25-44 years,West Virginia,54,US - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
25-44 years,West Virginia,54,US - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
25-44 years,West Virginia,54,US - Born,Positive,No,9,0,5
25-44 years,West Virginia,54,US - Born,Not Reported,No,50,27,46
25-44 years,West Virginia,54,US - Born,Not Reported,Yes,6,4,6
25-44 years,West Virginia,54,US - Born,Not Reported,Not Reported,Suppressed,Not Applicable,Not Applicable
25-44 years,West Virginia,54,Foreign - Born,Negative,No,8,0,4
25-44 years,West Virginia,54,Foreign - Born,Not Reported,No,10,7,7
25-44 years,West Virginia,54,Foreign - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
25-44 years,Wisconsin,55,US - Born,Negative,No,103,81,92
25-44 years,Wisconsin,55,US - Born,Negative,Yes,25,20,23
25-44 years,Wisconsin,55,US - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
25-44 years,Wisconsin,55,US - Born,Positive,No,19,14,15
25-44 years,Wisconsin,55,US - Born,Positive,Yes,6,1,3
25-44 years,Wisconsin,55,US - Born,Positive,Not Reported,8,1,5
25-44 years,Wisconsin,55,US - Born,Not Reported,No,17,12,16
25-44 years,Wisconsin,55,US - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
25-44 years,Wisconsin,55,US - Born,Not Reported,Not Reported,24,18,24
25-44 years,Wisconsin,55,Foreign - Born,Negative,No,172,126,141
25-44 years,Wisconsin,55,Foreign - Born,Negative,Yes,5,3,4
25-44 years,Wisconsin,55,Foreign - Born,Positive,No,19,7,13
25-44 years,Wisconsin,55,Foreign - Born,Positive,Yes,Suppressed,Not Applicable,Not Applicable
25-44 years,Wisconsin,55,Foreign - Born,Not Reported,No,56,37,51
25-44 years,Wisconsin,55,Foreign - Born,Not Reported,Not Reported,6,3,5
25-44 years,Wisconsin,55,Not Reported,Negative,No,Suppressed,Not Applicable,Not Applicable
25-44 years,Wisconsin,55,Not Reported,Not Reported,Not Reported,Suppressed,Not Applicable,Not Applicable
25-44 years,Wyoming,56,US - Born,Negative,No,7,3,6
25-44 years,Wyoming,56,US - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
25-44 years,Wyoming,56,US - Born,Positive,Yes,Suppressed,Suppressed,Suppressed
25-44 years,Wyoming,56,US - Born,Not Reported,No,Suppressed,Suppressed,Suppressed
25-44 years,Wyoming,56,Foreign - Born,Negative,No,6,5,5
25-44 years,Wyoming,56,Foreign - Born,Not Reported,No,Suppressed,Suppressed,Suppressed
25-44 years,Wyoming,56,Foreign - Born,Not Reported,Not Reported,Suppressed,Not Applicable,Not Applicable
45-64 years,Alabama,1,US - Born,Negative,No,885,641,739
45-64 years,Alabama,1,US - Born,Negative,Yes,97,60,84
45-64 years,Alabama,1,US - Born,Negative,Not Reported,6,4,6
45-64 years,Alabama,1,US - Born,Positive,No,48,18,30
45-64 years,Alabama,1,US - Born,Positive,Yes,14,3,8
45-64 years,Alabama,1,US - Born,Not Reported,No,257,165,194
45-64 years,Alabama,1,US - Born,Not Reported,Yes,21,9,17
45-64 years,Alabama,1,US - Born,Not Reported,Not Reported,9,7,7
45-64 years,Alabama,1,Foreign - Born,Negative,No,64,37,44
45-64 years,Alabama,1,Foreign - Born,Negative,Yes,Suppressed,Not Applicable,Not Applicable
45-64 years,Alabama,1,Foreign - Born,Not Reported,No,17,7,10
45-64 years,Alabama,1,Not Reported,Negative,No,Suppressed,Suppressed,Suppressed
45-64 years,Alaska,2,US - Born,Negative,No,85,55,67
45-64 years,Alaska,2,US - Born,Negative,Yes,43,24,26
45-64 years,Alaska,2,US - Born,Positive,No,Suppressed,Not Applicable,Not Applicable
45-64 years,Alaska,2,US - Born,Positive,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Alaska,2,US - Born,Not Reported,No,91,74,79
45-64 years,Alaska,2,US - Born,Not Reported,Yes,8,5,6
45-64 years,Alaska,2,US - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Alaska,2,Foreign - Born,Negative,No,44,33,37
45-64 years,Alaska,2,Foreign - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Alaska,2,Foreign - Born,Not Reported,No,26,18,23
45-64 years,Alaska,2,Foreign - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Arizona,4,US - Born,Negative,No,223,144,175
45-64 years,Arizona,4,US - Born,Negative,Yes,104,71,89
45-64 years,Arizona,4,US - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Arizona,4,US - Born,Positive,No,20,8,12
45-64 years,Arizona,4,US - Born,Positive,Yes,14,6,9
45-64 years,Arizona,4,US - Born,Positive,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Arizona,4,US - Born,Not Reported,No,241,136,185
45-64 years,Arizona,4,US - Born,Not Reported,Yes,51,21,38
45-64 years,Arizona,4,US - Born,Not Reported,Not Reported,12,5,5
45-64 years,Arizona,4,Foreign - Born,Negative,No,256,163,194
45-64 years,Arizona,4,Foreign - Born,Negative,Yes,22,14,19
45-64 years,Arizona,4,Foreign - Born,Negative,Not Reported,10,2,7
45-64 years,Arizona,4,Foreign - Born,Positive,No,7,3,3
45-64 years,Arizona,4,Foreign - Born,Positive,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Arizona,4,Foreign - Born,Not Reported,No,130,81,101
45-64 years,Arizona,4,Foreign - Born,Not Reported,Yes,9,1,5
45-64 years,Arizona,4,Foreign - Born,Not Reported,Not Reported,15,2,8
45-64 years,Arizona,4,Not Reported,Negative,No,Suppressed,Suppressed,Suppressed
45-64 years,Arizona,4,Not Reported,Positive,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Arizona,4,Not Reported,Not Reported,No,Suppressed,Suppressed,Suppressed
45-64 years,Arizona,4,Not Reported,Not Reported,Yes,Suppressed,Not Applicable,Not Applicable
45-64 years,Arizona,4,Not Reported,Not Reported,Not Reported,Suppressed,Not Applicable,Not Applicable
45-64 years,Arkansas,5,US - Born,Negative,No,397,298,336
45-64 years,Arkansas,5,US - Born,Negative,Yes,27,16,24
45-64 years,Arkansas,5,US - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Arkansas,5,US - Born,Positive,No,12,4,7
45-64 years,Arkansas,5,US - Born,Positive,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Arkansas,5,US - Born,Positive,Not Reported,Suppressed,Not Applicable,Not Applicable
45-64 years,Arkansas,5,US - Born,Not Reported,No,129,92,107
45-64 years,Arkansas,5,US - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Arkansas,5,Foreign - Born,Negative,No,50,32,37
45-64 years,Arkansas,5,Foreign - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Arkansas,5,Foreign - Born,Not Reported,No,10,7,9
45-64 years,Arkansas,5,Not Reported,Negative,No,Suppressed,Suppressed,Suppressed
45-64 years,Arkansas,5,Not Reported,Not Reported,No,Suppressed,Suppressed,Suppressed
45-64 years,California,6,US - Born,Positive,No,305,110,203
45-64 years,California,6,US - Born,Positive,Yes,124,56,92
45-64 years,California,6,US - Born,Positive,Not Reported,20,4,13
45-64 years,California,6,US - Born,Not Reported,No,2848,1692,2200
45-64 years,California,6,US - Born,Not Reported,Yes,1074,630,835
45-64 years,California,6,US - Born,Not Reported,Not Reported,204,92,150
45-64 years,California,6,Foreign - Born,Positive,No,267,112,193
45-64 years,California,6,Foreign - Born,Positive,Yes,28,15,20
45-64 years,California,6,Foreign - Born,Positive,Not Reported,18,7,11
45-64 years,California,6,Foreign - Born,Not Reported,No,9890,6211,7874
45-64 years,California,6,Foreign - Born,Not Reported,Yes,396,224,296
45-64 years,California,6,Foreign - Born,Not Reported,Not Reported,393,208,322
45-64 years,California,6,Not Reported,Positive,No,Suppressed,Suppressed,Suppressed
45-64 years,California,6,Not Reported,Positive,Yes,Suppressed,Not Applicable,Not Applicable
45-64 years,California,6,Not Reported,Not Reported,No,36,8,14
45-64 years,California,6,Not Reported,Not Reported,Yes,14,0,2
45-64 years,California,6,Not Reported,Not Reported,Not Reported,11,1,2
45-64 years,Colorado,8,US - Born,Negative,No,89,62,71
45-64 years,Colorado,8,US - Born,Negative,Yes,40,30,33
45-64 years,Colorado,8,US - Born,Positive,No,11,7,8
45-64 years,Colorado,8,US - Born,Positive,Yes,5,4,4
45-64 years,Colorado,8,US - Born,Not Reported,No,33,21,27
45-64 years,Colorado,8,US - Born,Not Reported,Yes,8,5,6
45-64 years,Colorado,8,US - Born,Not Reported,Not Reported,6,4,4
45-64 years,Colorado,8,Foreign - Born,Negative,No,151,102,109
45-64 years,Colorado,8,Foreign - Born,Negative,Yes,9,5,8
45-64 years,Colorado,8,Foreign - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Colorado,8,Foreign - Born,Positive,No,6,5,6
45-64 years,Colorado,8,Foreign - Born,Not Reported,No,39,24,29
45-64 years,Colorado,8,Foreign - Born,Not Reported,Yes,Suppressed,Not Applicable,Not Applicable
45-64 years,Connecticut,9,US - Born,Negative,No,77,50,65
45-64 years,Connecticut,9,US - Born,Negative,Yes,25,18,22
45-64 years,Connecticut,9,US - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Connecticut,9,US - Born,Positive,No,37,14,25
45-64 years,Connecticut,9,US - Born,Positive,Yes,17,5,11
45-64 years,Connecticut,9,US - Born,Not Reported,No,86,57,66
45-64 years,Connecticut,9,US - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Connecticut,9,US - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Connecticut,9,Foreign - Born,Negative,No,87,50,62
45-64 years,Connecticut,9,Foreign - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Connecticut,9,Foreign - Born,Positive,No,10,4,6
45-64 years,Connecticut,9,Foreign - Born,Positive,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Connecticut,9,Foreign - Born,Not Reported,No,105,72,93
45-64 years,Connecticut,9,Foreign - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Delaware,10,US - Born,Negative,No,33,25,29
45-64 years,Delaware,10,US - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Delaware,10,US - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Delaware,10,US - Born,Positive,No,8,5,6
45-64 years,Delaware,10,US - Born,Positive,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Delaware,10,US - Born,Positive,Not Reported,Suppressed,Not Applicable,Not Applicable
45-64 years,Delaware,10,US - Born,Not Reported,No,24,16,18
45-64 years,Delaware,10,US - Born,Not Reported,Yes,Suppressed,Not Applicable,Not Applicable
45-64 years,Delaware,10,US - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Delaware,10,Foreign - Born,Negative,No,22,14,19
45-64 years,Delaware,10,Foreign - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Delaware,10,Foreign - Born,Positive,No,Suppressed,Suppressed,Suppressed
45-64 years,Delaware,10,Foreign - Born,Positive,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Delaware,10,Foreign - Born,Not Reported,No,18,13,18
45-64 years,Delaware,10,Foreign - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Delaware,10,Not Reported,Negative,No,Suppressed,Suppressed,Suppressed
45-64 years,District of Columbia,11,US - Born,Negative,No,176,104,128
45-64 years,District of Columbia,11,US - Born,Negative,Yes,41,29,34
45-64 years,District of Columbia,11,US - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,District of Columbia,11,US - Born,Positive,No,86,38,55
45-64 years,District of Columbia,11,US - Born,Positive,Yes,23,12,16
45-64 years,District of Columbia,11,US - Born,Positive,Not Reported,5,Not Applicable,Not Applicable
45-64 years,District of Columbia,11,US - Born,Not Reported,No,43,19,28
45-64 years,District of Columbia,11,US - Born,Not Reported,Yes,8,3,7
45-64 years,District of Columbia,11,US - Born,Not Reported,Not Reported,14,3,10
45-64 years,District of Columbia,11,Foreign - Born,Negative,No,58,41,48
45-64 years,District of Columbia,11,Foreign - Born,Negative,Yes,9,2,5
45-64 years,District of Columbia,11,Foreign - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,District of Columbia,11,Foreign - Born,Positive,No,8,4,6
45-64 years,District of Columbia,11,Foreign - Born,Positive,Yes,Suppressed,Suppressed,Suppressed
45-64 years,District of Columbia,11,Foreign - Born,Not Reported,No,11,5,10
45-64 years,District of Columbia,11,Foreign - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
45-64 years,District of Columbia,11,Not Reported,Negative,No,Suppressed,Suppressed,Suppressed
45-64 years,District of Columbia,11,Not Reported,Negative,Yes,Suppressed,Not Applicable,Not Applicable
45-64 years,District of Columbia,11,Not Reported,Positive,No,Suppressed,Not Applicable,Not Applicable
45-64 years,District of Columbia,11,Not Reported,Not Reported,No,Suppressed,Not Applicable,Not Applicable
45-64 years,Florida,12,US - Born,Negative,No,1766,1211,1382
45-64 years,Florida,12,US - Born,Negative,Yes,410,257,320
45-64 years,Florida,12,US - Born,Negative,Not Reported,5,2,2
45-64 years,Florida,12,US - Born,Positive,No,709,347,445
45-64 years,Florida,12,US - Born,Positive,Yes,128,67,86
45-64 years,Florida,12,US - Born,Positive,Not Reported,68,19,32
45-64 years,Florida,12,US - Born,Not Reported,No,1013,606,780
45-64 years,Florida,12,US - Born,Not Reported,Yes,157,90,119
45-64 years,Florida,12,US - Born,Not Reported,Not Reported,270,127,215
45-64 years,Florida,12,Foreign - Born,Negative,No,891,576,686
45-64 years,Florida,12,Foreign - Born,Negative,Yes,47,29,38
45-64 years,Florida,12,Foreign - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Florida,12,Foreign - Born,Positive,No,385,178,248
45-64 years,Florida,12,Foreign - Born,Positive,Yes,25,9,16
45-64 years,Florida,12,Foreign - Born,Positive,Not Reported,28,5,13
45-64 years,Florida,12,Foreign - Born,Not Reported,No,344,216,270
45-64 years,Florida,12,Foreign - Born,Not Reported,Yes,27,15,19
45-64 years,Florida,12,Foreign - Born,Not Reported,Not Reported,83,43,68
45-64 years,Florida,12,Not Reported,Negative,No,Suppressed,Not Applicable,Not Applicable
45-64 years,Florida,12,Not Reported,Positive,No,5,1,5
45-64 years,Florida,12,Not Reported,Positive,Yes,Suppressed,Not Applicable,Not Applicable
45-64 years,Florida,12,Not Reported,Positive,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Florida,12,Not Reported,Not Reported,No,14,5,12
45-64 years,Florida,12,Not Reported,Not Reported,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Florida,12,Not Reported,Not Reported,Not Reported,5,1,3
45-64 years,Georgia,13,US - Born,Negative,No,1208,820,989
45-64 years,Georgia,13,US - Born,Negative,Yes,189,106,138
45-64 years,Georgia,13,US - Born,Negative,Not Reported,26,15,20
45-64 years,Georgia,13,US - Born,Positive,No,220,92,135
45-64 years,Georgia,13,US - Born,Positive,Yes,80,27,50
45-64 years,Georgia,13,US - Born,Positive,Not Reported,14,5,6
45-64 years,Georgia,13,US - Born,Not Reported,No,573,341,451
45-64 years,Georgia,13,US - Born,Not Reported,Yes,38,20,29
45-64 years,Georgia,13,US - Born,Not Reported,Not Reported,53,27,37
45-64 years,Georgia,13,Foreign - Born,Negative,No,266,147,189
45-64 years,Georgia,13,Foreign - Born,Negative,Yes,15,7,10
45-64 years,Georgia,13,Foreign - Born,Negative,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Georgia,13,Foreign - Born,Positive,No,18,7,12
45-64 years,Georgia,13,Foreign - Born,Positive,Yes,6,0,1
45-64 years,Georgia,13,Foreign - Born,Positive,Not Reported,Suppressed,Not Applicable,Not Applicable
45-64 years,Georgia,13,Foreign - Born,Not Reported,No,94,56,75
45-64 years,Georgia,13,Foreign - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Georgia,13,Foreign - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Georgia,13,Not Reported,Negative,No,Suppressed,Suppressed,Suppressed
45-64 years,Georgia,13,Not Reported,Not Reported,No,5,4,5
45-64 years,Georgia,13,Not Reported,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Hawaii,15,US - Born,Negative,No,20,4,8
45-64 years,Hawaii,15,US - Born,Negative,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Hawaii,15,US - Born,Positive,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Hawaii,15,US - Born,Positive,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Hawaii,15,US - Born,Not Reported,No,123,65,94
45-64 years,Hawaii,15,US - Born,Not Reported,Yes,8,5,7
45-64 years,Hawaii,15,US - Born,Not Reported,Not Reported,10,3,9
45-64 years,Hawaii,15,Foreign - Born,Negative,No,79,29,36
45-64 years,Hawaii,15,Foreign - Born,Negative,Yes,Suppressed,Not Applicable,Not Applicable
45-64 years,Hawaii,15,Foreign - Born,Negative,Not Reported,8,5,8
45-64 years,Hawaii,15,Foreign - Born,Positive,No,Suppressed,Suppressed,Suppressed
45-64 years,Hawaii,15,Foreign - Born,Positive,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Hawaii,15,Foreign - Born,Positive,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Hawaii,15,Foreign - Born,Not Reported,No,516,369,455
45-64 years,Hawaii,15,Foreign - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Hawaii,15,Foreign - Born,Not Reported,Not Reported,18,12,18
45-64 years,Hawaii,15,Not Reported,Not Reported,No,5,2,3
45-64 years,Idaho,16,US - Born,Negative,No,10,4,8
45-64 years,Idaho,16,US - Born,Negative,Yes,5,4,4
45-64 years,Idaho,16,US - Born,Negative,Not Reported,Suppressed,Not Applicable,Not Applicable
45-64 years,Idaho,16,US - Born,Not Reported,No,14,8,12
45-64 years,Idaho,16,US - Born,Not Reported,Yes,Suppressed,Suppressed,Suppressed
45-64 years,Idaho,16,US - Born,Not Reported,Not Reported,Suppressed,Suppressed,Suppressed
45-64 years,Idaho,16,Foreign - Born,Negative,No,7,6,6
45-64 years,Idaho,16,Foreign - Born,Positive,No,Suppressed,Suppressed,Suppressed
45-64 years,Idaho,16,Foreign - Born,Not Reported,No,8,2,8
